scenario_id,grid,dt,steps,x_true,y_true,Q_true,Q_analytic,Q_numerical,sensor_mse,numerical_success,numerical_nfev,numerical_seconds,analytic_numerical_difference,signed_Q_error,absolute_Q_error,relative_Q_error,signed_relative_Q_error,linearity_relative_l2,runtime_seconds,amplitude_ratio,rms_ratio,relative_observation_l2,signed_observation_bias,normalized_signed_bias
diagnostic_v2_017,321,0.000125,6400,0.5926989232925612,0.3070450488893119,1.0784592537316953,1.0755969191369004,1.0755969191369632,4.22025937251266e-09,True,4,0.0010886249947361648,6.283862319378386e-14,-0.002862334594794902,0.002862334594794902,0.0026540961885121056,-0.0026540961885121056,2.6747297857275936e-15,7.186995833995752,1.0026454796951143,1.0026533193973561,0.004766498537521703,2.2834745553131644e-05,0.0013900010877858626
diagnostic_v2_018,101,0.001,800,0.33485459963922043,0.5873715118144869,1.127063150712603,1.1543719753893529,1.1543719753893527,2.680991384138729e-06,True,2,0.0009207089897245169,-2.220446049250313e-16,0.027308824676749888,0.027308824676749888,0.02423007500465565,0.02423007500465565,1.5494802239939176e-15,0.17066283302847296,0.9758204645363708,0.9760817636162914,0.03308595157386595,-0.0002694563912516895,-0.0038076108115614234
diagnostic_v2_018,201,0.00025,3200,0.33485459963922043,0.5873715118144869,1.127063150712603,1.1385039049401666,1.1385039049401666,4.7046271863343184e-07,True,2,0.00039541703881695867,0.0,0.011440754227563632,0.011440754227563632,0.010150943379108827,0.010150943379108827,2.242774613688723e-15,1.5468573750113137,0.9898580662146442,0.9899045634218976,0.013961097886961612,-0.00011174106209677146,-0.0015789808293602894
diagnostic_v2_018,321,0.000125,6400,0.33485459963922043,0.5873715118144869,1.127063150712603,1.1321833845407314,1.1321833845407312,9.980201772376405e-08,True,2,0.00043570902198553085,-2.220446049250313e-16,0.005120233828128429,0.005120233828128429,0.004542987520167865,0.004542987520167865,2.429875342549105e-15,6.737087540968787,0.9954577198307304,0.9954676388049244,0.00635454533311415,-4.8806384964036255e-05,-0.0006896689968979465
diagnostic_v2_019,101,0.001,800,0.3172110656558634,0.3509871992640705,1.0939459619894134,1.0893716733981156,1.0893716733981158,1.8401020550862482e-06,True,4,0.001165207999292761,2.220446049250313e-16,-0.004574288591297826,0.004574288591297826,0.004181457540168783,-0.004181457540168783,1.3370850362220957e-15,0.18735029199160635,1.0036945875815169,1.0039467698825413,0.022802227841924087,0.0004906370178462566,0.008106418829095638
diagnostic_v2_019,201,0.00025,3200,0.3172110656558634,0.3509871992640705,1.0939459619894134,1.0922469310822969,1.0922469310822969,3.204263299706455e-07,True,4,0.0006069999653846025,0.0,-0.0016990309071165388,0.0016990309071165388,0.001553121421122793,-0.001553121421122793,1.2159779035034059e-15,1.7964742920012213,1.0014679299810587,1.0015117327123542,0.00948107580312615,0.00019987117232852546,0.0033023179577230497
diagnostic_v2_019,321,0.000125,6400,0.3172110656558634,0.3509871992640705,1.0939459619894134,1.0930810579055596,1.0930810579055596,6.640322413128678e-08,True,4,0.0015839580446481705,0.0,-0.0008649040838537569,0.0008649040838537569,0.000790627795070308,-0.000790627795070308,2.6594181081831647e-15,6.801969999971334,1.0007731120103383,1.0007821826550554,0.004330484862037054,9.306174851484178e-05,0.0015375878357912047
diagnostic_v2_020,101,0.001,800,0.29750602956684075,0.3339600977455503,1.182169475786599,1.1849288359361505,1.1849288359361503,2.867149810711165e-06,True,2,0.0009840830462053418,-2.220446049250313e-16,0.002759360149551471,0.002759360149551471,0.002334149380498453,0.002334149380498453,2.428903461380911e-15,0.2589397080009803,0.9971721444053866,0.9974216840720794,0.022488375806396725,0.00037961662474901353,0.005014622624941374
diagnostic_v2_020,201,0.00025,3200,0.29750602956684075,0.3339600977455503,1.182169475786599,1.1835674392815057,1.1835674392815057,5.047942646571003e-07,True,2,0.00046087498776614666,0.0,0.0013979634949066178,0.0013979634949066178,0.0011825406792680317,0.0011825406792680317,2.156836023746493e-15,1.571247250016313,0.9987308754127848,0.9987748647733683,0.009459369825232768,0.0001535277282002018,0.0020280555939761495
diagnostic_v2_020,321,0.000125,6400,0.29750602956684075,0.3339600977455503,1.182169475786599,1.1827063729625569,1.1827063729625569,1.0418998945731553e-07,True,2,0.0004165410064160824,0.0,0.00053689717595784,0.00053689717595784,0.0004541626111608035,0.0004541626111608035,2.2753409764652818e-15,6.910153417033143,0.9995278710511106,0.9995369572636963,0.004287987143961571,7.253370138523527e-05,0.0009581486065780827
diagnostic_v2_021,101,0.001,800,0.4492903973887764,0.4303867917566745,1.3801514792544736,1.4153833507524904,1.4153833507524904,1.8929661739424617e-06,True,2,0.0003797500394284725,0.0,0.035231871498016876,0.035231871498016876,0.025527539569097396,0.025527539569097396,8.1075320320017275e-16,0.27375133300665766,0.9747917930416617,0.9749498310276632,0.030717860237088227,-0.00015656367955742704,-0.002048833183036053
diagnostic_v2_021,201,0.00025,3200,0.4492903973887764,0.4303867917566745,1.3801514792544736,1.394842979504459,1.394842979504459,3.252987988430308e-07,True,2,0.0004302500165067613,0.0,0.014691500249985445,0.014691500249985445,0.010644846214939725,0.010644846214939725,2.2445273482691803e-15,1.5415780419716612,0.9894121523019193,0.9894397122889854,0.012908898119981877,-6.839647575608375e-05,-0.000895054137255282
diagnostic_v2_021,321,0.000125,6400,0.4492903973887764,0.4303867917566745,1.3801514792544736,1.386867568371698,1.386867568371698,6.608092872564739e-08,True,2,0.001313124957960099,0.0,0.006716089117224433,0.006716089117224433,0.00486619709370765,0.00486619709370765,2.4209008963964796e-15,6.658408625051379,0.995146106534424,0.9951517373050488,0.005896371122022441,-3.267550203907269e-05,-0.00042760014991509264
diagnostic_v2_022,101,0.001,800,0.6318688691664538,0.48387041955828985,1.3208190467939303,1.3214275270620157,1.3214275270620162,1.201917057121086e-06,True,2,0.0008860829984769225,4.440892098500626e-16,0.0006084802680854651,0.0006084802680854651,0.00046068405022054327,0.00046068405022054327,1.5527230696427164e-15,0.14526262501021847,0.9992250490981691,0.9993822762202377,0.017743613690711247,0.0001602539014705725,0.0025927890808352524
