index,x,y,Q,sensor_rms,runtime_seconds,rank,sigma_max,sigma_mid,sigma_min,jacobian_condition,information_eigenvalue_min,information_eigenvalue_mid,information_eigenvalue_max,information_condition,information_logdet,x_sensitivity_norm,y_sensitivity_norm,Q_sensitivity_norm,Q_effective_information,normalized_x_std_proxy,physical_x_std_proxy,normalized_y_std_proxy,physical_y_std_proxy,normalized_Q_std_proxy,physical_Q_std_proxy
238,0.42500000000000004,0.525,1.1,0.07548943177500096,2.8306499169557355,3,10.276124126457889,7.711265477779813,1.6681780727579965,6.1600882389422535,2.7828180824305835,59.463615268798726,105.5987270623699,37.946687111554674,9.768475047255725,9.645942532937719,8.44121634323403,1.8833002181226608,2.8072598950086523,0.12004944400281888,0.06002472200140944,0.12248944160682539,0.06124472080341269,0.5968410549605743,0.35810463297634454
239,0.45,0.525,1.1,0.07975036550460544,2.8160736659774557,3,9.392709959010137,7.994556852104243,1.8152195613605464,5.174420857370057,3.2950220559459744,63.91293926152691,88.22300037408822,26.77463120918628,9.829802399167685,8.542820468878434,8.859608699743186,1.989601421267068,3.322299621588941,0.12729380390691913,0.06364690195345957,0.11519226182294086,0.05759613091147043,0.5486313261463646,0.3291787956878187
240,0.475,0.525,1.1,0.0823694534677217,2.844960624992382,3,9.88165634070108,7.853203237730112,1.9542721303274042,5.0564382448853635,3.819179559374411,61.67280109309471,97.64713203571785,25.567567724339376,10.043238920223622,7.8622307947320405,9.854017083451492,2.0549420764586577,3.8395265096800846,0.12987564142329988,0.06493782071164994,0.10476371772660995,0.05238185886330497,0.510341827840856,0.3062050967045136
241,0.5,0.525,1.1,0.08273731578756224,2.90032441704534,3,11.30207362490461,7.594316329949833,2.0002539263217645,5.650319430037473,4.001015769765635,57.6736405193427,127.73686822276443,31.92610966145899,10.291320934726048,7.963485098363034,11.033305962868404,2.0641194562707037,4.0091628020394126,0.128831189076697,0.0644155945383485,0.09527832122946603,0.047639160614733014,0.49942830686857126,0.2996569841211427
242,0.525,0.525,1.1,0.0806466064356642,2.8735048749949783,3,12.494365289173802,7.92065405311153,1.8603901277506214,6.715992039949497,3.4610514274319732,62.73676062907211,156.10916397931112,45.10454908066501,10.431075525051698,8.569498007293923,12.03423009588865,2.0119607197975453,3.482633563299691,0.1282969555137538,0.0641484777568769,0.08761164675093937,0.043805823375469684,0.5358535465359218,0.32151212792155304
243,0.55,0.525,1.1,0.07617587950650705,2.901964417018462,3,13.100181150969716,8.502534765711331,1.5661451101817894,8.364602402295354,2.4528105061463292,72.29309744212985,171.61474618822223,69.96657334848521,10.323215282857443,9.186493872281982,12.584012353715833,1.9004256240513793,2.485277242644605,0.1344659843546726,0.0672329921773363,0.0830931202926701,0.04154656014633505,0.6343260959250148,0.38059565755500885
244,0.575,0.525,1.1,0.0695325912221859,2.8748850419651717,3,13.007029446477867,9.048213688822884,1.1851903527467273,10.97463324463749,1.404676172243912,81.87017095860182,169.18281502154232,120.44257485430239,9.875921381336983,9.648830718775278,12.503942552359621,1.7346897590338208,1.4290902955722706,0.15312521191277018,0.07656260595638509,0.08270370701948238,0.04135185350974119,0.8365081275633474,0.5019048765380084
245,0.6000000000000001,0.525,1.1,0.06100918350387982,2.8344852079753764,3,12.275825968966387,9.433624424824862,0.7914767332783185,15.51002758870697,0.6264354193209185,88.9932697886522,150.69590322034955,240.56095580245136,9.036115075132717,10.023373093430116,11.727359776324688,1.5220489265676524,0.6370810763076269,0.19214125509587288,0.09607062754793644,0.08734552613297607,0.043672763066488034,1.2528602991237903,0.7517161794742742
246,0.625,0.525,1.1,0.05107757911317146,2.855921334004961,3,11.226669760832788,9.317840948150602,0.4655962849186012,24.112455628368068,0.2167799005300033,86.8221599350321,126.03811391879734,581.4105164300189,7.771573517056089,10.242427849605846,10.322109506589287,1.2742765924073214,0.2196990907826128,0.26650077444858344,0.13325038722429172,0.09860447117599667,0.04930223558799834,2.133466707800796,1.2800800246804775
247,0.65,0.525,1.1,0.04047672821462507,2.8424832500168122,3,10.375135548853637,8.117273292588623,0.24608436733218816,42.160888403156015,0.060557515845283315,65.89012570657253,107.64343765708645,1777.5405109433755,6.06265116428889,10.029653527978594,8.484129820985817,1.0098079861390503,0.06113443779155956,0.4074084675507613,0.20370423377538066,0.11966353944136553,0.05983176972068276,4.044427350625865,2.426656410375519
248,0.675,0.525,1.1,0.030140258334422163,2.7828607499832287,3,9.325449834163296,6.296602695247776,0.12006843429862515,77.66778911241352,0.014416428914923266,39.64720550180156,86.96401460949623,6032.285465610339,3.906128048500719,9.164229583591109,6.4866883886670905,0.7519351220535779,0.014510634065312635,0.680005828818504,0.340002914409252,0.15698156402426452,0.07849078201213226,8.301504448791787,4.980902669275072
249,0.7,0.525,1.1,0.020966450757011847,2.82516512501752,3,7.779159728926414,4.47760308601034,0.0564158645438974,137.88957754734787,0.00318274977223538,20.048929395849324,60.51532608815048,19013.535596186062,1.351062664753277,7.688921141068474,4.601557299127568,0.5230682011440785,0.0031972168720535285,1.1990849230281149,0.5995424615140574,0.2242644315060503,0.11213221575302515,17.685361925258487,10.611217155155092
250,0.7250000000000001,0.525,1.1,0.013569792655705503,2.772272542002611,3,5.935507480341126,2.9409509942298464,0.028671211548102878,207.01976511815275,0.0008220383716360678,8.649192750461522,35.23024904918547,42857.18314957513,-1.3843524286681514,5.8821198710259095,3.0275934522413945,0.33853736698588516,0.0008247186839622586,1.9935148200225,0.99675741001125,0.35135923092365956,0.17567961546182978,34.82146856858018,20.892881141148106
